Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,★ Hunger,Mixed,24,gb3,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,★ Motivated by Food,Mixed,26,gb4,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,★ Shagadelic,Trad,28,gb4,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,★★ Light Fingered,Trad,22,gb3,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,Wub Wub Direct,Trad,23 R,gb3,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,The Match,Trad,8 R,gb1,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,Dance of the Flaming Anus,Trad,12,gb1,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,Uncle Fistula,Trad,12,gb1,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Fireman Don't Got Convictions,Trad,11,gb1,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,★ Glutimus Maximus,Trad,18,gb2,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Cling On,Trad,16,gb2,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,★ High School Antics,Trad,16,gb2,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Fingersmith,Mixed,22,gb3,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Of Moss and Men,Trad,15,gb2,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Side Saddle Sally,Trad,13,gb2,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,★ Pulling the Yorkshire Pudding,Trad,12,gb1,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Bottoms Up,Trad,11,gb1,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Wash Your Hands,Trad,11,gb1,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,BumRocks,Back Passage,Trad,13,gb2,"-36.76333, 141.84653"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,When Mark Was King,Trad,19,gb3,"-36.76313, 141.84568"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,That Man Again,Trad,21,gb3,"-36.76313, 141.84568"
