Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RyeWall,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RyeWall,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RyeWall,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SeriousYoungLizardsWall,Trad,9,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SeriousYoungLizardsWall,Trad,12,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SeriousYoungLizardsWall,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SeriousYoungLizardsWall,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SeriousYoungLizardsWall,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,WittgensteinWalls,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,WittgensteinWalls,Trad,13,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,WittgensteinWalls,Trad,10,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,WittgensteinWalls,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,UpperSkyDiver,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,UpperSkyDiver,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,UpperSkyDiver,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,19 R,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,23 R,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,22,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,22,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,25 X,gb4
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Trad,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SkydiverWall,Mixed,24,gb3
